Year,State,State Birth Rate,State Lower CI,State Upper CI
2012,Arizona,46.480000000000004,43.34666666666667,49.82666666666667
2012,Arkansas,52.73466666666666,47.064,58.916
2012,California,28.051724137931036,25.775862068965516,30.629310344827587
2012,Colorado,29.8171875,24.3125,36.984375
2012,Connecticut,12.9875,12.1875,13.875
2012,Delaware,29.53333333333333,27.96666666666667,31.233333333333334
2012,District of Columbia,38.0,36.7,39.3
2012,Florida,38.708955223880594,35.34179104477612,42.352238805970146
2012,Georgia,46.10251572327044,40.82201257861635,51.93018867924528
2012,Hawaii,31.575000000000003,29.65,33.650000000000006
2012,Idaho,31.186363636363637,26.25681818181818,37.050000000000004
2012,Illinois,31.445098039215686,27.52647058823529,35.826470588235296
2012,Indiana,34.733695652173914,31.12608695652174,38.6695652173913
2012,Iowa,24.95050505050505,21.084848484848486,29.381818181818183
2012,Kansas,33.18571428571428,27.133333333333333,40.469523809523814
2012,Kentucky,49.08166666666667,43.380833333333335,55.335
2012,Louisiana,48.91875,44.271875,53.9296875
2012,Maine,22.55,20.11875,25.2
2012,Maryland,23.483333333333334,21.566666666666666,25.545833333333334
2012,Massachusetts,14.078571428571431,12.928571428571429,15.37142857142857
2012,Michigan,27.44216867469879,24.248192771084337,31.015662650602412
2012,Minnesota,22.422988505747124,19.026436781609195,26.32758620689655
2012,Mississippi,54.080487804878054,48.44390243902439,60.22682926829269
2012,Missouri,38.94608695652174,34.07739130434783,44.37391304347826
2012,Montana,28.6125,22.635714285714283,36.489285714285714
2012,Nebraska,23.956989247311828,18.091397849462364,32.00430107526882
2012,Nevada,35.5,29.647058823529413,42.870588235294115
2012,New Hampshire,15.819999999999999,14.169999999999998,17.619999999999997
2012,New Jersey,17.961904761904762,16.904761904761905,19.066666666666666
2012,New Mexico,48.372727272727275,42.84545454545455,54.93939393939394
2012,New York,20.71451612903226,18.943548387096776,22.643548387096775
2012,North Carolina,38.003,34.428000000000004,41.891000000000005
2012,North Dakota,25.671698113207544,19.58867924528302,33.68867924528302
2012,Ohio,32.050000000000004,29.25340909090909,35.04318181818182
2012,Oklahoma,51.28051948051948,45.422077922077925,57.76103896103896
2012,Oregon,28.852777777777778,25.077777777777776,33.325
2012,Pennsylvania,23.87462686567164,21.64179104477612,26.32089552238806
2012,Rhode Island,13.219999999999999,12.139999999999999,14.36
2012,South Carolina,42.81304347826087,39.154347826086955,46.75869565217391
2012,South Dakota,32.45151515151515,26.075757575757574,40.381818181818176
2012,Tennessee,44.012631578947364,39.39263157894737,49.05157894736842
2012,Texas,52.04448818897637,45.36062992125984,59.996456692913384
2012,Utah,27.07586206896552,23.03103448275862,31.920689655172417
2012,Vermont,19.00714285714286,16.3,22.071428571428573
2012,Virginia,29.930827067669174,26.10375939849624,34.2203007518797
2012,Washington,29.27948717948718,26.205128205128204,32.756410256410255
2012,West Virginia,43.42,38.265454545454546,49.09636363636364
2012,Wisconsin,21.45138888888889,18.706944444444446,24.544444444444444
2012,Wyoming,32.40869565217391,27.62608695652174,37.93478260869565
2013,Alabama,40.0089552238806,36.06567164179105,44.28805970149254
2013,Alaska,36.804,30.072,45.388000000000005
2013,Arizona,41.94666666666667,38.986666666666665,45.080000000000005
2013,Arkansas,48.849333333333334,43.42933333333333,54.76266666666666
2013,California,25.367241379310343,23.2,27.843103448275862
2013,Colorado,26.7296875,21.5203125,33.6734375
2013,Connecticut,11.4625,10.6875,12.275
2013,Delaware,26.666666666666668,25.2,28.266666666666666
2013,District of Columbia,33.2,32.0,34.5
2013,Florida,35.189552238805966,32.014925373134325,38.647761194029854
2013,Georgia,41.89182389937107,36.899371069182386,47.44779874213836
2013,Hawaii,28.400000000000002,26.575,30.275
2013,Idaho,28.49090909090909,23.802272727272726,34.11136363636364
2013,Illinois,28.92450980392157,25.177450980392155,33.135294117647064
2013,Indiana,32.13369565217391,28.70108695652174,35.88695652173913
2013,Iowa,22.825252525252523,19.13131313131313,27.07070707070707
2013,Kansas,30.50190476190476,24.663809523809523,37.59904761904762
2013,Kentucky,45.623333333333335,40.174166666666665,51.63166666666667
2013,Louisiana,45.0453125,40.634375,49.840625
2013,Maine,20.63125,18.3375,23.15
2013,Maryland,21.125,19.341666666666665,23.066666666666666
2013,Massachusetts,12.478571428571428,11.407142857142857,13.707142857142857
2013,Michigan,25.259036144578314,22.20843373493976,28.704819277108435
2013,Minnesota,20.471264367816094,17.23793103448276,24.22873563218391
2013,Mississippi,49.332926829268295,43.99024390243902,55.19878048780488
2013,Missouri,35.823478260869564,31.19304347826087,41.02782608695652
2013,Montana,26.599999999999998,20.782142857142855,34.44464285714286
2013,Nebraska,22.183870967741935,16.48709677419355,30.170967741935485
2013,Nevada,32.752941176470586,27.04705882352941,40.04705882352941
2013,New Hampshire,14.319999999999999,12.74,16.009999999999998
2013,New Jersey,16.05238095238095,15.066666666666666,17.1
2013,New Mexico,43.86666666666667,38.64242424242424,50.20909090909091
2013,New York,19.038709677419355,17.35483870967742,20.883870967741935
2013,North Carolina,34.424,31.049,38.094
2013,North Dakota,24.037735849056602,18.09622641509434,32.02075471698113
2013,Ohio,29.5375,26.88295454545454,32.38409090909091
2013,Oklahoma,47.15844155844156,41.579220779220776,53.34155844155844
2013,Oregon,26.266666666666666,22.666666666666668,30.605555555555554
2013,Pennsylvania,22.03731343283582,19.89701492537313,24.398507462686567
2013,Rhode Island,11.760000000000002,10.78,12.8
2013,South Carolina,38.80434782608695,35.339130434782604,42.528260869565216
2013,South Dakota,30.29848484848485,24.09242424242424,38.125757575757575
2013,Tennessee,40.49894736842106,36.10736842105263,45.30105263157895
2013,Texas,47.605905511811024,41.258661417322834,55.24370078740157
2013,Utah,24.548275862068966,20.73448275862069,29.217241379310344
2013,Vermont,17.34285714285714,14.778571428571428,20.285714285714285
2013,Virginia,27.28796992481203,23.663909774436092,31.378195488721804
2013,Washington,26.453846153846154,23.558974358974357,29.77179487179487
2013,West Virginia,40.46,35.50545454545455,45.93272727272728
2013,Wisconsin,19.444444444444443,16.845833333333335,22.398611111111112
2013,Wyoming,29.508695652173916,24.960869565217394,34.77391304347826
2014,Alabama,37.42089552238806,33.60746268656716,41.56417910447762
2014,Alaska,34.328,27.732,42.968
2014,Arizona,38.266666666666666,35.45333333333333,41.26
2014,Arkansas,45.832,40.574666666666666,51.616
2014,California,23.20344827586207,21.087931034482757,25.61896551724138
2014,Colorado,24.2953125,19.265625,31.171875
2014,Connecticut,10.25,9.549999999999999,11.0
2014,Delaware,24.53333333333333,23.133333333333336,26.03333333333333
2014,District of Columbia,29.4,28.3,30.6
2014,Florida,32.48955223880597,29.449253731343287,35.808955223880595
2014,Georgia,38.60314465408805,33.78805031446541,43.988679245283016
2014,Hawaii,25.8,24.125,27.6
2014,Idaho,26.347727272727273,21.831818181818182,31.86590909090909
2014,Illinois,26.951960784313723,23.308823529411764,31.084313725490194
2014,Indiana,30.10326086956522,26.78369565217391,33.75217391304348
2014,Iowa,21.143434343434343,17.547474747474748,25.31919191919192
2014,Kansas,28.386666666666667,22.635238095238094,35.49523809523809
2014,Kentucky,42.901666666666664,37.594166666666666,48.76833333333333
2014,Louisiana,41.9984375,37.7359375,46.65
2014,Maine,19.09375,16.9,21.50625
2014,Maryland,19.341666666666665,17.6375,21.175
2014,Massachusetts,11.214285714285714,10.192857142857141,12.4
2014,Michigan,23.550602409638554,20.566265060240966,26.93012048192771
2014,Minnesota,18.945977011494254,15.80344827586207,22.636781609195403
2014,Mississippi,45.6219512195122,40.46829268292683,51.32073170731707
2014,Missouri,33.40608695652174,28.906956521739133,38.490434782608695
2014,Montana,25.053571428571427,19.226785714285715,33.09464285714286
2014,Nebraska,20.8247311827957,15.149462365591399,29.029032258064515
2014,Nevada,30.623529411764707,24.95294117647059,38.05882352941177
2014,New Hampshire,13.09,11.62,14.73
2014,New Jersey,14.59047619047619,13.661904761904761,15.58095238095238
2014,New Mexico,40.18787878787879,35.14848484848485,46.4030303030303
2014,New York,17.708064516129035,16.074193548387097,19.490322580645163
2014,North Carolina,31.655,28.43,35.18
2014,North Dakota,22.79245283018868,16.841509433962266,30.99433962264151
2014,Ohio,27.6,25.047727272727272,30.34090909090909
2014,Oklahoma,43.82857142857143,38.44025974025974,49.84415584415584
2014,Oregon,24.197222222222223,20.694444444444443,28.516666666666666
2014,Pennsylvania,20.585074626865673,18.497014925373133,22.9
2014,Rhode Island,10.58,9.66,11.559999999999999
2014,South Carolina,35.67826086956522,32.36086956521739,39.267391304347825
2014,South Dakota,28.631818181818183,22.45,36.584848484848486
2014,Tennessee,37.76631578947369,33.53052631578947,42.421052631578945
2014,Texas,44.04685039370079,37.90866141732283,51.54448818897637
2014,Utah,22.558620689655175,18.858620689655172,27.158620689655173
2014,Vermont,15.978571428571428,13.507142857142856,18.842857142857145
2014,Virginia,25.227067669172932,21.721804511278197,29.22330827067669
2014,Washington,24.205128205128204,21.435897435897434,27.42820512820513
2014,West Virginia,38.02363636363636,33.194545454545455,43.41454545454546
2014,Wisconsin,17.851388888888888,15.34861111111111,20.702777777777776
2014,Wyoming,27.2,22.791304347826088,32.36521739130435
2015,Alabama,35.25970149253732,31.528358208955225,39.34626865671642
2015,Alaska,32.18,25.592,41.023999999999994
2015,Arizona,35.04,32.34,37.93333333333333
2015,Arkansas,43.25333333333333,38.064,48.98266666666667
2015,California,21.28793103448276,19.20344827586207,23.71379310344828
2015,Colorado,22.21875,17.290625,29.178125
2015,Connecticut,9.25,8.5875,9.9875
2015,Delaware,22.833333333333332,21.46666666666667,24.266666666666666
2015,District of Columbia,26.3,25.2,27.4
2015,Florida,30.21492537313433,27.26865671641791,33.44477611940299
2015,Georgia,35.77987421383648,31.064779874213837,41.09685534591195
2015,Hawaii,23.6,22.0,25.3
2015,Idaho,24.5,20.06590909090909,30.011363636363637
2015,Illinois,25.249019607843138,21.64313725490196,29.377450980392158
2015,Indiana,28.34891304347826,25.09130434782609,31.940217391304348
2015,Iowa,19.696969696969695,16.140404040404043,23.879797979797978
2015,Kansas,26.56285714285714,20.81904761904762,33.825714285714284
2015,Kentucky,40.50333333333333,35.2725,46.339166666666664
2015,Louisiana,39.3609375,35.1734375,43.9265625
2015,Maine,17.7375,15.59375,20.11875
2015,Maryland,17.841666666666665,16.2,19.641666666666666
2015,Massachusetts,10.15,9.15,11.314285714285715
2015,Michigan,22.06867469879518,19.1144578313253,25.45542168674699
2015,Minnesota,17.626436781609197,14.51609195402299,21.348275862068967
2015,Mississippi,42.4890243902439,37.44024390243902,48.11585365853659
2015,Missouri,31.32782608695652,26.887826086956522,36.39739130434783
2015,Montana,23.7,17.782142857142855,32.144642857142856
2015,Nebraska,19.677419354838708,13.929032258064517,28.296774193548387
2015,Nevada,28.758823529411764,23.035294117647055,36.51176470588235
2015,New Hampshire,12.05,10.6,13.61
2015,New Jersey,13.395238095238096,12.504761904761907,14.328571428571427
2015,New Mexico,36.92121212121212,32.03636363636364,43.0969696969697
2015,New York,16.543548387096774,14.94516129032258,18.293548387096774
2015,North Carolina,29.311999999999998,26.183000000000003,32.771
2015,North Dakota,21.722641509433963,15.654716981132076,30.333962264150944
2015,Ohio,25.936363636363637,23.463636363636365,28.619318181818183
2015,Oklahoma,40.87792207792208,35.61038961038961,46.83116883116883
2015,Oregon,22.38611111111111,18.924999999999997,26.730555555555554
2015,Pennsylvania,19.29402985074627,17.237313432835823,21.61492537313433
2015,Rhode Island,9.559999999999999,8.66,10.52
2015,South Carolina,33.05217391304348,29.849999999999998,36.547826086956526
2015,South Dakota,27.2,20.933333333333334,35.45757575757575
2015,Tennessee,35.41894736842105,31.27263157894737,40.0
2015,Texas,40.90511811023622,34.883464566929135,48.39724409448819
2015,Utah,20.803448275862067,17.165517241379312,25.43793103448276
2015,Vermont,14.778571428571428,12.328571428571427,17.614285714285714
2015,Virginia,23.483458646616544,20.03233082706767,27.45563909774436
2015,Washington,22.27179487179487,19.566666666666666,25.443589743589744
2015,West Virginia,35.81818181818182,31.02,41.19636363636364
2015,Wisconsin,16.459722222222222,14.016666666666667,19.293055555555554
2015,Wyoming,25.186956521739127,20.83913043478261,30.347826086956523
2016,Alabama,33.007462686567166,29.29850746268657,37.080597014925374
2016,Alaska,29.86,23.291999999999998,38.98
2016,Arizona,31.80666666666667,29.206666666666663,34.593333333333334
2016,Arkansas,40.462666666666664,35.29333333333334,46.20933333333333
2016,California,19.31551724137931,17.270689655172415,21.7551724137931
2016,Colorado,20.153125,15.31875,27.2234375
2016,Connecticut,8.3375,7.7,9.0125
2016,Delaware,21.166666666666668,19.866666666666664,22.566666666666666
2016,District of Columbia,23.3,22.3,24.3
2016,Florida,27.9089552238806,25.019402985074628,31.082089552238806
2016,Georgia,32.90188679245283,28.260377358490565,38.21383647798742
2016,Hawaii,21.4,19.85,23.025
2016,Idaho,22.572727272727274,18.197727272727274,28.106818181818184
2016,Illinois,23.437254901960785,19.850980392156863,27.59607843137255
2016,Indiana,26.45434782608696,23.22826086956522,30.042391304347827
2016,Iowa,18.185858585858586,14.635353535353536,22.424242424242426
2016,Kansas,24.67238095238095,18.886666666666667,32.151428571428575
2016,Kentucky,37.87833333333333,32.6575,43.74666666666667
2016,Louisiana,36.559375,32.440625,41.1
2016,Maine,16.3,14.18125,18.65625
2016,Maryland,16.379166666666666,14.791666666666666,18.141666666666666
2016,Massachusetts,9.135714285714286,8.171428571428573,10.285714285714286
2016,Michigan,20.502409638554216,17.559036144578315,23.930120481927712
2016,Minnesota,16.27241379310345,13.15977011494253,20.032183908045976
2016,Mississippi,39.30121951219512,34.30975609756098,44.93414634146341
2016,Missouri,29.14086956521739,24.721739130434784,34.24695652173913
2016,Montana,22.226785714285715,16.205357142857142,31.173214285714288
2016,Nebraska,18.459139784946238,12.613978494623655,27.58279569892473
2016,Nevada,26.764705882352942,20.98235294117647,34.89411764705883
2016,New Hampshire,10.940000000000001,9.55,12.51
2016,New Jersey,12.257142857142856,11.404761904761905,13.152380952380952
2016,New Mexico,33.584848484848486,28.83030303030303,39.766666666666666
2016,New York,15.311290322580644,13.745161290322581,17.059677419354838
2016,North Carolina,26.962,23.894000000000002,30.377
2016,North Dakota,20.515094339622642,14.326415094339621,29.62452830188679
2016,Ohio,24.169318181818184,21.740909090909092,26.818181818181817
2016,Oklahoma,37.77792207792208,32.57532467532468,43.71818181818182
2016,Oregon,20.475,17.049999999999997,24.891666666666666
2016,Pennsylvania,17.928358208955224,15.877611940298507,20.253731343283583
2016,Rhode Island,8.58,7.7,9.5
2016,South Carolina,30.434782608695652,27.30652173913043,33.86739130434783
2016,South Dakota,25.615151515151513,19.265151515151516,34.268181818181816
2016,Tennessee,32.937894736842104,28.846315789473685,37.49263157894737
2016,Texas,37.6015748031496,31.68070866141732,45.14527559055118
2016,Utah,18.99655172413793,15.403448275862068,23.724137931034484
2016,Vermont,13.5,11.064285714285715,16.364285714285714
2016,Virginia,21.695488721804512,18.269924812030077,25.69624060150376
2016,Washington,20.284615384615385,17.643589743589743,23.43076923076923
2016,West Virginia,33.372727272727275,28.578181818181818,38.80727272727273
2016,Wisconsin,15.047222222222224,12.6375,17.873611111111114
2016,Wyoming,23.095652173913045,18.782608695652176,28.308695652173913
2017,Alabama,31.46119402985075,27.623880597014924,35.72537313432836
2017,Alaska,28.148000000000003,21.424,37.836
2017,Arizona,29.313333333333333,26.746666666666666,32.14666666666667
2017,Arkansas,38.476,33.10933333333333,44.522666666666666
2017,California,17.78103448275862,15.691379310344828,20.32241379310345
2017,Colorado,18.59375,13.7328125,25.9828125
2017,Connecticut,7.675000000000001,7.025,8.3375
2017,Delaware,20.0,18.733333333333334,21.333333333333332
2017,District of Columbia,21.0,20.0,21.9
2017,Florida,26.223880597014926,23.297014925373137,29.48507462686567
2017,Georgia,30.774842767295596,26.019496855345913,36.302515723270446
2017,Hawaii,19.65,18.150000000000002,21.25
2017,Idaho,21.147727272727273,16.68409090909091,26.9
2017,Illinois,22.113725490196078,18.402941176470588,26.484313725490196
2017,Indiana,25.09021739130435,21.75978260869565,28.844565217391303
2017,Iowa,17.074747474747475,13.424242424242424,21.535353535353536
2017,Kansas,23.321904761904765,17.34190476190476,31.27333333333333
2017,Kentucky,35.9675,30.540000000000003,42.151666666666664
2017,Louisiana,34.5265625,30.28125,39.24375
2017,Maine,15.200000000000001,13.04375,17.65
2017,Maryland,15.320833333333333,13.7125,17.120833333333334
2017,Massachusetts,8.364285714285714,7.414285714285714,9.535714285714286
2017,Michigan,19.36144578313253,16.32048192771084,22.980722891566266
2017,Minnesota,15.267816091954023,12.071264367816093,19.22758620689655
2017,Mississippi,37.02439024390244,31.867073170731707,42.915853658536584
2017,Missouri,27.56086956521739,22.988695652173913,32.93739130434783
2017,Montana,21.19464285714286,14.873214285714285,30.98392857142857
2017,Nebraska,17.627956989247313,11.549462365591397,27.60645161290323
2017,Nevada,25.3,19.276470588235295,34.11176470588235
2017,New Hampshire,10.11,8.67,11.7
2017,New Jersey,11.452380952380953,10.609523809523811,12.352380952380951
2017,New Mexico,31.048484848484847,26.28787878787879,37.42727272727272
2017,New York,14.417741935483871,12.811290322580644,16.238709677419354
2017,North Carolina,25.253,22.125,28.78
2017,North Dakota,19.71320754716981,13.233962264150943,29.654716981132076
2017,Ohio,22.897727272727273,20.40681818181818,25.63181818181818
2017,Oklahoma,35.46233766233766,30.102597402597404,41.64805194805195
2017,Oregon,18.99722222222222,15.519444444444446,23.66111111111111
2017,Pennsylvania,16.93582089552239,14.813432835820896,19.364179104477614
2017,Rhode Island,7.779999999999999,6.94,8.72
2017,South Carolina,28.55,25.36521739130435,32.06956521739131
2017,South Dakota,24.533333333333335,17.893939393939394,33.89848484848485
2017,Tennessee,31.13684210526316,26.92,35.898947368421055
2017,Texas,35.11417322834646,29.082283464566927,42.988582677165354
2017,Utah,17.631034482758622,13.96206896551724,22.620689655172413
2017,Vermont,12.514285714285714,10.028571428571428,15.521428571428572
2017,Virginia,20.41203007518797,16.874436090225565,24.609774436090223
2017,Washington,18.766666666666666,16.094871794871796,22.0
2017,West Virginia,31.583636363636362,26.581818181818182,37.32909090909091
2017,Wisconsin,13.988888888888889,11.523611111111112,16.92361111111111
2017,Wyoming,21.51304347826087,17.09130434782609,26.969565217391303
2018,Alabama,30.007462686567163,25.882089552238806,34.668656716417914
2018,Alaska,26.524,19.524,36.967999999999996
2018,Arizona,27.013333333333332,24.32,29.98
2018,Arkansas,36.577333333333335,30.817333333333337,43.181333333333335
2018,California,16.334482758620688,14.170689655172414,19.07241379310345
2018,Colorado,17.1625,12.221875,24.9765625
2018,Connecticut,7.05,6.3999999999999995,7.762499999999999
2018,Delaware,18.900000000000002,17.533333333333335,20.233333333333334
2018,District of Columbia,18.8,17.9,19.7
2018,Florida,24.65223880597015,21.558208955223883,28.138805970149253
2018,Georgia,28.78993710691824,23.789937106918238,34.71949685534591
2018,Hawaii,17.925,16.375,19.575000000000003
2018,Idaho,19.779545454545456,15.161363636363637,25.904545454545453
2018,Illinois,20.85490196078431,16.940196078431374,25.567647058823532
2018,Indiana,23.786956521739132,20.221739130434784,27.85978260869565
2018,Iowa,16.034343434343434,12.194949494949494,20.827272727272728
2018,Kansas,22.076190476190476,15.807619047619047,30.676190476190477
2018,Kentucky,34.12083333333333,28.314166666666665,40.86416666666666
2018,Louisiana,32.6125,28.0875,37.721875
2018,Maine,14.15625,11.86875,16.8
2018,Maryland,14.379166666666668,12.670833333333334,16.266666666666666
2018,Massachusetts,7.65,6.664285714285714,8.878571428571428
2018,Michigan,18.287951807228918,15.049397590361444,22.21566265060241
2018,Minnesota,14.327586206896552,10.975862068965517,18.591954022988507
2018,Mississippi,34.923170731707316,29.418292682926833,41.324390243902435
2018,Missouri,26.06695652173913,21.22434782608696,31.891304347826086
2018,Montana,20.22142857142857,13.510714285714286,31.10892857142857
2018,Nebraska,16.874193548387098,10.478494623655914,27.91505376344086
2018,Nevada,23.935294117647057,17.558823529411764,33.588235294117645
2018,New Hampshire,9.32,7.82,11.03
2018,New Jersey,10.757142857142858,9.880952380952381,11.695238095238095
2018,New Mexico,28.696969696969695,23.78787878787879,35.43939393939394
2018,New York,13.580645161290322,11.879032258064516,15.535483870967743
2018,North Carolina,23.671,20.36,27.461
2018,North Dakota,18.962264150943398,12.1188679245283,29.92641509433962
2018,Ohio,21.68522727272727,19.025000000000002,24.64090909090909
2018,Oklahoma,33.275324675324676,27.61298701298701,39.93896103896104
2018,Oregon,17.605555555555554,13.977777777777778,22.61388888888889
2018,Pennsylvania,15.971641791044775,13.714925373134328,18.62686567164179
2018,Rhode Island,7.1,6.22,8.059999999999999
2018,South Carolina,26.819565217391304,23.452173913043477,30.604347826086954
2018,South Dakota,23.521212121212123,16.492424242424242,33.78636363636364
2018,Tennessee,29.430526315789475,24.93263157894737,34.58736842105263
2018,Texas,32.79015748031496,26.50236220472441,41.20866141732284
2018,Utah,16.334482758620688,12.53448275862069,21.70689655172414
2018,Vermont,11.571428571428571,8.985714285714286,14.799999999999999
2018,Virginia,19.21654135338346,15.481954887218045,23.763157894736842
2018,Washington,17.33846153846154,14.56923076923077,20.76923076923077
2018,West Virginia,29.869090909090907,24.507272727272728,36.14727272727273
2018,Wisconsin,13.005555555555555,10.433333333333334,16.143055555555556
2018,Wyoming,20.008695652173913,15.42608695652174,25.830434782608698
2019,Alabama,29.577611940298507,24.829850746268654,35.047761194029846
2019,Alaska,25.816,18.212,37.544000000000004
2019,Arizona,25.626666666666665,22.60666666666667,29.04
2019,Arkansas,35.88133333333333,29.314666666666664,43.55466666666666
2019,California,15.505172413793103,13.081034482758621,18.617241379310343
2019,Colorado,16.3515625,11.121875,24.9640625
2019,Connecticut,6.725,6.0,7.55
2019,Delaware,18.366666666666667,16.833333333333332,19.966666666666665
2019,District of Columbia,17.4,16.4,18.4
2019,Florida,23.919402985074626,20.417910447761194,27.949253731343283
2019,Georgia,27.798113207547168,22.234591194968555,34.54968553459119
2019,Hawaii,16.8,15.075,18.7
2019,Idaho,19.12272727272727,14.104545454545455,25.95
2019,Illinois,20.300980392156863,15.944117647058823,25.689215686274512
2019,Indiana,23.255434782608695,19.203260869565216,27.997826086956525
2019,Iowa,15.55050505050505,11.347474747474749,20.955555555555556
2019,Kansas,21.59809523809524,14.767619047619046,31.31047619047619
2019,Kentucky,33.38666666666667,26.80666666666667,41.195
2019,Louisiana,31.7796875,26.63125,37.728125
2019,Maine,13.625,11.03125,16.625
2019,Maryland,13.929166666666667,12.012500000000001,16.1125
2019,Massachusetts,7.228571428571429,6.1571428571428575,8.592857142857143
2019,Michigan,17.82048192771084,14.196385542168674,22.34457831325301
2019,Minnesota,13.888505747126436,10.208045977011494,18.70229885057471
2019,Mississippi,34.02073170731707,27.784146341463416,41.43414634146341
2019,Missouri,25.458260869565216,20.023478260869563,32.12434782608696
2019,Montana,19.967857142857145,12.5625,32.56428571428571
2019,Nebraska,16.713978494623657,9.737634408602151,29.41720430107527
2019,Nevada,23.341176470588238,16.341176470588238,34.411764705882355
2019,New Hampshire,8.84,7.19,10.809999999999999
2019,New Jersey,10.442857142857143,9.423809523809524,11.533333333333333
2019,New Mexico,27.369696969696967,22.01818181818182,34.90909090909091
2019,New York,13.19516129032258,11.251612903225807,15.479032258064517
2019,North Carolina,22.918000000000003,19.182000000000002,27.29
2019,North Dakota,18.860377358490567,11.349056603773585,31.464150943396223
2019,Ohio,21.19090909090909,18.125,24.64431818181818
2019,Oklahoma,32.21688311688312,25.874025974025972,39.84285714285714
2019,Oregon,16.827777777777776,12.852777777777778,22.483333333333334
2019,Pennsylvania,15.559701492537313,12.982089552238808,18.646268656716416
2019,Rhode Island,6.659999999999999,5.7,7.74
2019,South Carolina,26.01304347826087,22.167391304347827,30.404347826086955
2019,South Dakota,23.28939393939394,15.551515151515153,35.04848484848485
2019,Tennessee,28.695789473684208,23.606315789473683,34.677894736842106
2019,Texas,31.608267716535433,24.706299212598424,41.0988188976378
2019,Utah,15.644827586206896,11.50344827586207,21.7
2019,Vermont,11.042857142857143,8.214285714285714,14.678571428571429
2019,Virginia,18.694736842105264,14.538345864661656,23.905263157894737
2019,Washington,16.535897435897436,13.494871794871793,20.407692307692308
2019,West Virginia,29.147272727272725,23.083636363636362,36.42363636363636
2019,Wisconsin,12.479166666666666,9.661111111111111,16.01111111111111
2019,Wyoming,19.204347826086956,14.200000000000001,25.752173913043475
2020,Alabama,28.208955223880597,22.776119402985074,34.62686567164179
2020,Alaska,24.311999999999998,16.256,37.196
2020,Arizona,23.506666666666664,20.066666666666666,27.48
2020,Arkansas,34.041333333333334,26.673333333333332,42.90933333333333
2020,California,14.217241379310344,11.539655172413791,17.77758620689655
2020,Colorado,15.084375,9.690625,24.3375
2020,Connecticut,6.199999999999999,5.3375,7.175000000000001
2020,Delaware,17.3,15.466666666666667,19.3
2020,District of Columbia,15.5,14.3,16.8
2020,Florida,22.449253731343283,18.48358208955224,27.120895522388057
2020,Georgia,25.950943396226414,19.87735849056604,33.54779874213837
2020,Hawaii,15.225,13.2,17.45
2020,Idaho,17.875,12.534090909090908,25.35909090909091
2020,Illinois,19.11764705882353,14.347058823529412,25.17450980392157
2020,Indiana,21.980434782608697,17.416304347826088,27.45434782608696
2020,Iowa,14.57979797979798,10.102020202020203,20.550505050505052
2020,Kansas,20.461904761904762,13.209523809523809,31.18285714285714
2020,Kentucky,31.58833333333333,24.271666666666665,40.544999999999995
2020,Louisiana,29.9484375,24.1375,36.8546875
2020,Maine,12.65,9.80625,16.0875
2020,Maryland,13.045833333333334,10.887500000000001,15.583333333333334
2020,Massachusetts,6.5928571428571425,5.4071428571428575,8.142857142857142
2020,Michigan,16.781927710843373,12.783132530120483,21.920481927710846
2020,Minnesota,13.02183908045977,9.091954022988507,18.342528735632182
2020,Mississippi,32.08170731707317,25.114634146341466,40.579268292682926
2020,Missouri,24.033043478260872,18.077391304347827,31.578260869565216
2020,Montana,19.1125,11.171428571428573,33.341071428571425
2020,Nebraska,16.06021505376344,8.667741935483871,30.322580645161292
2020,Nevada,22.041176470588233,14.576470588235296,34.42352941176471
2020,New Hampshire,8.14,6.3100000000000005,10.35
2020,New Jersey,9.785714285714286,8.585714285714285,11.138095238095238
2020,New Mexico,25.263636363636365,19.5,33.56060606060606
2020,New York,12.390322580645162,10.16451612903226,15.05
2020,North Carolina,21.458000000000002,17.274,26.491999999999997
2020,North Dakota,18.175471698113206,10.186792452830188,32.27358490566038
2020,Ohio,20.019318181818182,16.513636363636365,24.0875
2020,Oklahoma,30.158441558441556,23.197402597402597,38.80259740259741
2020,Oregon,15.549999999999999,11.297222222222222,21.813888888888886
2020,Pennsylvania,14.643283582089552,11.744776119402985,18.23283582089552
2020,Rhode Island,6.040000000000001,5.0,7.26
2020,South Carolina,24.38913043478261,20.028260869565216,29.506521739130434
2020,South Dakota,22.334848484848482,14.05151515151515,35.481818181818184
2020,Tennessee,27.081052631578945,21.370526315789473,33.95578947368421
2020,Texas,29.49448818897638,22.038976377952753,40.03818897637795
2020,Utah,14.475862068965517,10.082758620689654,21.162068965517243
2020,Vermont,10.200000000000001,7.2,14.164285714285713
2020,Virginia,17.6,13.06766917293233,23.47218045112782
2020,Washington,15.261538461538462,11.948717948717949,19.584615384615383
2020,West Virginia,27.521818181818183,20.80181818181818,35.82
2020,Wisconsin,11.57638888888889,8.551388888888889,15.480555555555554
2020,Wyoming,17.808695652173913,12.521739130434783,25.02173913043478
